gw1nr2c-010,GW1NR-LV2MG49GC6/I5,GW1NR,GW1NR-2C,MBGA49G,GW1NR-2C/MBGA49G.json
gw1nz2b-000,GW1NZ-ZV2CS100HI3,GW1NZ,GW1NZ-2B,WLCSP100H,GW1NZ-2B/WLCSP100H.json
gw1nz2b-001,GW1NZ-ZV2CS100HI2,GW1NZ,GW1NZ-2B,WLCSP100H,GW1NZ-2B/WLCSP100H.json
gw1nz2b-002,GW1NZ-ZV2QN48I3,GW1NZ,GW1NZ-2B,QFN48,GW1NZ-2B/QFN48.json
gw1nz2b-003,GW1NZ-ZV2QN48I2,GW1NZ,GW1NZ-2B,QFN48,GW1NZ-2B/QFN48.json
gw1nz2c-000,GW1NZ-ZV2CS100HI3,GW1NZ,GW1NZ-2C,WLCSP100H,GW1NZ-2C/WLCSP100H.json
gw1nz2c-001,GW1NZ-ZV2CS100HI2,GW1NZ,GW1NZ-2C,WLCSP100H,GW1NZ-2C/WLCSP100H.json
gw1nz2c-002,GW1NZ-ZV2QN48I3,GW1NZ,GW1NZ-2C,QFN48,GW1NZ-2C/QFN48.json
gw1nz2c-003,GW1NZ-ZV2QN48I2,GW1NZ,GW1NZ-2C,QFN48,GW1NZ-2C/QFN48.json
gw1nz2c-005,GW1NZ-LV2CS42C6/I5,GW1NZ,GW1NZ-2C,WLCSP42,GW1NZ-2C/WLCSP42.json
gw1nz2c-006,GW1NZ-LV2CS42C5/I4,GW1NZ,GW1NZ-2C,WLCSP42,GW1NZ-2C/WLCSP42.json
gw1n4-000,GW1N-LV4QN32C6/I5,GW1N,GW1N-4,QFN32,GW1N-4/QFN32.json
gw1n4-002,GW1N-LV4QN48C6/I5,GW1N,GW1N-4,QFN48,GW1N-4/QFN48.json
gw1n4-004,GW1N-LV4QN88C6/I5,GW1N,GW1N-4,QFN88,GW1N-4/QFN88.json
gw1n4-006,GW1N-LV4QN88A4,GW1N,GW1N-4,QFN88,GW1N-4/QFN88.json
gw1n4-007,GW1N-LV4CS72C6/I5,GW1N,GW1N-4,WLCSP72,GW1N-4/WLCSP72.json
gw1n4-008,GW1N-LV4CS72C5/I4,GW1N,GW1N-4,WLCSP72,GW1N-4/WLCSP72.json
gw1n4-009,GW1N-LV4LQ100C6/I5,GW1N,GW1N-4,LQFP100,GW1N-4/LQFP100.json
gw1n4-010,GW1N-LV4LQ100C5/I4,GW1N,GW1N-4,LQFP100,GW1N-4/LQFP100.json
gw1n4-011,GW1N-LV4LQ144C6/I5,GW1N,GW1N-4,LQFP144,GW1N-4/LQFP144.json
gw1n4-013,GW1N-LV4MG160C6/I5,GW1N,GW1N-4,MBGA160,GW1N-4/MBGA160.json
gw1n4-015,GW1N-LV4PG256C6/I5,GW1N,GW1N-4,PBGA256,GW1N-4/PBGA256.json
gw1n4-017,GW1N-LV4PG256MC6/I5,GW1N,GW1N-4,PBGA256M,GW1N-4/PBGA256M.json
gw1n4-019,GW1N-UV4QN32C6/I5,GW1N,GW1N-4,QFN32,GW1N-4/QFN32.json
gw1n4-021,GW1N-UV4QN48C6/I5,GW1N,GW1N-4,QFN48,GW1N-4/QFN48.json
gw1n4-023,GW1N-UV4QN88C6/I5,GW1N,GW1N-4,QFN88,GW1N-4/QFN88.json
gw1n4-025,GW1N-UV4QN88A4,GW1N,GW1N-4,QFN88,GW1N-4/QFN88.json
gw1n4-026,GW1N-UV4CS72C6/I5,GW1N,GW1N-4,WLCSP72,GW1N-4/WLCSP72.json
gw1n4-027,GW1N-UV4CS72C5/I4,GW1N,GW1N-4,WLCSP72,GW1N-4/WLCSP72.json
gw1n4-028,GW1N-UV4LQ100C6/I5,GW1N,GW1N-4,LQFP100,GW1N-4/LQFP100.json
gw1n4-030,GW1N-UV4LQ144C6/I5,GW1N,GW1N-4,LQFP144,GW1N-4/LQFP144.json
gw1n4-032,GW1N-UV4MG160C6/I5,GW1N,GW1N-4,MBGA160,GW1N-4/MBGA160.json
gw1n4-034,GW1N-UV4PG256C6/I5,GW1N,GW1N-4,PBGA256,GW1N-4/PBGA256.json
gw1n4-036,GW1N-UV4PG256MC6/I5,GW1N,GW1N-4,PBGA256M,GW1N-4/PBGA256M.json
gw1n4b-000,GW1N-LV4QN32C6/I5,GW1N,GW1N-4B,QFN32,GW1N-4B/QFN32.json
gw1n4b-002,GW1N-LV4QN48C6/I5,GW1N,GW1N-4B,QFN48,GW1N-4B/QFN48.json
gw1n4b-004,GW1N-LV4QN88C6/I5,GW1N,GW1N-4B,QFN88,GW1N-4B/QFN88.json
gw1n4b-006,GW1N-LV4QN88A4,GW1N,GW1N-4B,QFN88,GW1N-4B/QFN88.json
gw1n4b-007,GW1N-LV4CS72C6/I5,GW1N,GW1N-4B,WLCSP72,GW1N-4B/WLCSP72.json
gw1n4b-008,GW1N-LV4CS72C5/I4,GW1N,GW1N-4B,WLCSP72,GW1N-4B/WLCSP72.json
gw1n4b-009,GW1N-LV4LQ100C6/I5,GW1N,GW1N-4B,LQFP100,GW1N-4B/LQFP100.json
gw1n4b-010,GW1N-LV4LQ100C5/I4,GW1N,GW1N-4B,LQFP100,GW1N-4B/LQFP100.json
gw1n4b-011,GW1N-LV4LQ144C6/I5,GW1N,GW1N-4B,LQFP144,GW1N-4B/LQFP144.json
gw1n4b-013,GW1N-LV4MG160C6/I5,GW1N,GW1N-4B,MBGA160,GW1N-4B/MBGA160.json
gw1n4b-015,GW1N-LV4PG256C6/I5,GW1N,GW1N-4B,PBGA256,GW1N-4B/PBGA256.json
gw1n4b-017,GW1N-LV4PG256MC6/I5,GW1N,GW1N-4B,PBGA256M,GW1N-4B/PBGA256M.json
gw1n4b-019,GW1N-UV4QN32C6/I5,GW1N,GW1N-4B,QFN32,GW1N-4B/QFN32.json
gw1n4b-021,GW1N-UV4QN48C6/I5,GW1N,GW1N-4B,QFN48,GW1N-4B/QFN48.json
gw1n4b-023,GW1N-UV4QN88C6/I5,GW1N,GW1N-4B,QFN88,GW1N-4B/QFN88.json
gw1n4b-025,GW1N-UV4QN88A4,GW1N,GW1N-4B,QFN88,GW1N-4B/QFN88.json
gw1n4b-026,GW1N-UV4CS72C6/I5,GW1N,GW1N-4B,WLCSP72,GW1N-4B/WLCSP72.json
gw1n4b-027,GW1N-UV4CS72C5/I4,GW1N,GW1N-4B,WLCSP72,GW1N-4B/WLCSP72.json
gw1n4b-028,GW1N-UV4LQ100C6/I5,GW1N,GW1N-4B,LQFP100,GW1N-4B/LQFP100.json
gw1n4b-030,GW1N-UV4LQ144C6/I5,GW1N,GW1N-4B,LQFP144,GW1N-4B/LQFP144.json
gw1n4b-032,GW1N-UV4MG160C6/I5,GW1N,GW1N-4B,MBGA160,GW1N-4B/MBGA160.json
gw1n4b-034,GW1N-UV4PG256C6/I5,GW1N,GW1N-4B,PBGA256,GW1N-4B/PBGA256.json
gw1n4b-036,GW1N-UV4PG256MC6/I5,GW1N,GW1N-4B,PBGA256M,GW1N-4B/PBGA256M.json
gw1n4b-038,GW1N-UV4MG132XES,GW1N,GW1N-4B,MBGA132X,GW1N-4B/MBGA132X.json
gw1n4b-039,GW1N-UV4MG132XC6/I5,GW1N,GW1N-4B,MBGA132X,GW1N-4B/MBGA132X.json
gw1n4b-041,GW1N-LV4MG132XES,GW1N,GW1N-4B,MBGA132X,GW1N-4B/MBGA132X.json
gw1n4b-042,GW1N-LV4MG132XC6/I5,GW1N,GW1N-4B,MBGA132X,GW1N-4B/MBGA132X.json
gw1n4d-000,GW1N-LV4QN32C7/I6,GW1N,GW1N-4D,QFN32,GW1N-4D/QFN32.json
gw1n4d-001,GW1N-LV4QN32C6/I5,GW1N,GW1N-4D,QFN32,GW1N-4D/QFN32.json
gw1n4d-003,GW1N-UV4QN32C7/I6,GW1N,GW1N-4D,QFN32,GW1N-4D/QFN32.json
gw1n4d-004,GW1N-UV4QN32C6/I5,GW1N,GW1N-4D,QFN32,GW1N-4D/QFN32.json
gw1n4d-006,GW1N-LV4QN48C7/I6,GW1N,GW1N-4D,QFN48,GW1N-4D/QFN48.json
gw1n4d-007,GW1N-LV4QN48C6/I5,GW1N,GW1N-4D,QFN48,GW1N-4D/QFN48.json
gw1n4d-009,GW1N-UV4QN48C7/I6,GW1N,GW1N-4D,QFN48,GW1N-4D/QFN48.json
gw1n4d-010,GW1N-UV4QN48C6/I5,GW1N,GW1N-4D,QFN48,GW1N-4D/QFN48.json
gw1n4d-012,GW1N-LV4QN88C7/I6,GW1N,GW1N-4D,QFN88,GW1N-4D/QFN88.json
gw1n4d-013,GW1N-LV4QN88C6/I5,GW1N,GW1N-4D,QFN88,GW1N-4D/QFN88.json
gw1n4d-015,GW1N-UV4QN88C7/I6,GW1N,GW1N-4D,QFN88,GW1N-4D/QFN88.json
gw1n4d-016,GW1N-UV4QN88C6/I5,GW1N,GW1N-4D,QFN88,GW1N-4D/QFN88.json
gw1n4d-018,GW1N-UV4CS72C7/I6,GW1N,GW1N-4D,WLCSP72,GW1N-4D/WLCSP72.json
gw1n4d-019,GW1N-UV4CS72C6/I5,GW1N,GW1N-4D,WLCSP72,GW1N-4D/WLCSP72.json
gw1n4d-020,GW1N-UV4CS72C5/I4,GW1N,GW1N-4D,WLCSP72,GW1N-4D/WLCSP72.json
gw1n4d-021,GW1N-LV4CS72C7/I6,GW1N,GW1N-4D,WLCSP72,GW1N-4D/WLCSP72.json
gw1n4d-022,GW1N-LV4CS72C6/I5,GW1N,GW1N-4D,WLCSP72,GW1N-4D/WLCSP72.json
gw1n4d-023,GW1N-LV4CS72C5/I4,GW1N,GW1N-4D,WLCSP72,GW1N-4D/WLCSP72.json
gw1n4d-024,GW1N-UV4LQ100C7/I6,GW1N,GW1N-4D,LQFP100,GW1N-4D/LQFP100.json
gw1n4d-025,GW1N-UV4LQ100C6/I5,GW1N,GW1N-4D,LQFP100,GW1N-4D/LQFP100.json
gw1n4d-027,GW1N-LV4LQ100C7/I6,GW1N,GW1N-4D,LQFP100,GW1N-4D/LQFP100.json
gw1n4d-028,GW1N-LV4LQ100C6/I5,GW1N,GW1N-4D,LQFP100,GW1N-4D/LQFP100.json
gw1n4d-029,GW1N-LV4LQ100C5/I4,GW1N,GW1N-4D,LQFP100,GW1N-4D/LQFP100.json
gw1n4d-030,GW1N-UV4LQ144C7/I6,GW1N,GW1N-4D,LQFP144,GW1N-4D/LQFP144.json
gw1n4d-031,GW1N-UV4LQ144C6/I5,GW1N,GW1N-4D,LQFP144,GW1N-4D/LQFP144.json
gw1n4d-033,GW1N-LV4LQ144C7/I6,GW1N,GW1N-4D,LQFP144,GW1N-4D/LQFP144.json
gw1n4d-034,GW1N-LV4LQ144C6/I5,GW1N,GW1N-4D,LQFP144,GW1N-4D/LQFP144.json
gw1n4d-036,GW1N-LV4MG132XC7/I6,GW1N,GW1N-4D,MBGA132X,GW1N-4D/MBGA132X.json
gw1n4d-037,GW1N-LV4MG132XC6/I5,GW1N,GW1N-4D,MBGA132X,GW1N-4D/MBGA132X.json
gw1n4d-039,GW1N-UV4MG132XC7/I6,GW1N,GW1N-4D,MBGA132X,GW1N-4D/MBGA132X.json
gw1n4d-040,GW1N-UV4MG132XC6/I5,GW1N,GW1N-4D,MBGA132X,GW1N-4D/MBGA132X.json
gw1n4d-042,GW1N-UV4MG160C7/I6,GW1N,GW1N-4D,MBGA160,GW1N-4D/MBGA160.json
gw1n4d-043,GW1N-UV4MG160C6/I5,GW1N,GW1N-4D,MBGA160,GW1N-4D/MBGA160.json
gw1n4d-045,GW1N-LV4MG160C7/I6,GW1N,GW1N-4D,MBGA160,GW1N-4D/MBGA160.json
gw1n4d-046,GW1N-LV4MG160C6/I5,GW1N,GW1N-4D,MBGA160,GW1N-4D/MBGA160.json
gw1n4d-048,GW1N-UV4PG256C7/I6,GW1N,GW1N-4D,PBGA256,GW1N-4D/PBGA256.json
gw1n4d-049,GW1N-UV4PG256C6/I5,GW1N,GW1N-4D,PBGA256,GW1N-4D/PBGA256.json
gw1n4d-051,GW1N-LV4PG256C7/I6,GW1N,GW1N-4D,PBGA256,GW1N-4D/PBGA256.json
gw1n4d-052,GW1N-LV4PG256C6/I5,GW1N,GW1N-4D,PBGA256,GW1N-4D/PBGA256.json
gw1n4d-054,GW1N-LV4PG256MC7/I6,GW1N,GW1N-4D,PBGA256M,GW1N-4D/PBGA256M.json
gw1n4d-055,GW1N-LV4PG256MC6/I5,GW1N,GW1N-4D,PBGA256M,GW1N-4D/PBGA256M.json
gw1n4d-057,GW1N-UV4PG256MC7/I6,GW1N,GW1N-4D,PBGA256M,GW1N-4D/PBGA256M.json
gw1n4d-058,GW1N-UV4PG256MC6/I5,GW1N,GW1N-4D,PBGA256M,GW1N-4D/PBGA256M.json
gw1n4d-060,GW1N-LV4QN88A4,GW1N,GW1N-4D,QFN88,GW1N-4D/QFN88.json
gw1n4d-061,GW1N-UV4QN88A4,GW1N,GW1N-4D,QFN88,GW1N-4D/QFN88.json
gw1n4d-063,GW1N-UV4UG169C6/I5,GW1N,GW1N-4D,UBGA169,GW1N-4D/UBGA169.json
gw1nr4-000,GW1NR-LV4QN88C6/I5,GW1NR,GW1NR-4,QFN88,GW1NR-4/QFN88.json
gw1nr4-002,GW1NR-UV4QN88C6/I5,GW1NR,GW1NR-4,QFN88,GW1NR-4/QFN88.json
gw1nr4-008,GW1NR-LV4MG81PC6/I5,GW1NR,GW1NR-4,MBGA81P,GW1NR-4/MBGA81P.json
gw1nr4-009,GW1NR-UV4MG81PC6/I5,GW1NR,GW1NR-4,MBGA81P,GW1NR-4/MBGA81P.json
gw1nr4b-000,GW1NR-LV4QN88C6/I5,GW1NR,GW1NR-4B,QFN88,GW1NR-4B/QFN88.json
gw1nr4b-002,GW1NR-UV4QN88C6/I5,GW1NR,GW1NR-4B,QFN88,GW1NR-4B/QFN88.json
gw1nr4b-008,GW1NR-LV4MG81PC6/I5,GW1NR,GW1NR-4B,MBGA81P,GW1NR-4B/MBGA81P.json
gw1nr4b-009,GW1NR-UV4MG81PC6/I5,GW1NR,GW1NR-4B,MBGA81P,GW1NR-4B/MBGA81P.json
gw1nr4b-012,GW1NR-LV4QN88PC6/I5,GW1NR,GW1NR-4B,QFN88P,GW1NR-4B/QFN88P.json
gw1nr4b-014,GW1NR-LV4QN88PES,GW1NR,GW1NR-4B,QFN88P,GW1NR-4B/QFN88P.json
gw1nr4b-015,GW1NR-UV4QN88PES,GW1NR,GW1NR-4B,QFN88P,GW1NR-4B/QFN88P.json
gw1nr4b-016,GW1NR-UV4QN88PC6/I5,GW1NR,GW1NR-4B,QFN88P,GW1NR-4B/QFN88P.json
gw1nr4d-000,GW1NR-LV4QN88C7/I6,GW1NR,GW1NR-4D,QFN88,GW1NR-4D/QFN88.json
gw1nr4d-001,GW1NR-LV4QN88C6/I5,GW1NR,GW1NR-4D,QFN88,GW1NR-4D/QFN88.json
gw1nr4d-003,GW1NR-UV4QN88C7/I6,GW1NR,GW1NR-4D,QFN88,GW1NR-4D/QFN88.json
gw1nr4d-004,GW1NR-UV4QN88C6/I5,GW1NR,GW1NR-4D,QFN88,GW1NR-4D/QFN88.json
gw1nr4d-006,GW1NR-LV4QN88PC7/I6,GW1NR,GW1NR-4D,QFN88P,GW1NR-4D/QFN88P.json
gw1nr4d-007,GW1NR-LV4QN88PC6/I5,GW1NR,GW1NR-4D,QFN88P,GW1NR-4D/QFN88P.json
gw1nr4d-009,GW1NR-UV4QN88PC7/I6,GW1NR,GW1NR-4D,QFN88P,GW1NR-4D/QFN88P.json
gw1nr4d-010,GW1NR-UV4QN88PC6/I5,GW1NR,GW1NR-4D,QFN88P,GW1NR-4D/QFN88P.json
gw1nr4d-012,GW1NR-LV4MG81PC7/I6,GW1NR,GW1NR-4D,MBGA81P,GW1NR-4D/MBGA81P.json
gw1nr4d-013,GW1NR-UV4MG81PC7/I6,GW1NR,GW1NR-4D,MBGA81P,GW1NR-4D/MBGA81P.json
gw1nr4d-014,GW1NR-LV4MG81PC6/I5,GW1NR,GW1NR-4D,MBGA81P,GW1NR-4D/MBGA81P.json
gw1nr4d-015,GW1NR-UV4MG81PC6/I5,GW1NR,GW1NR-4D,MBGA81P,GW1NR-4D/MBGA81P.json
gw1ns4-001,GW1NS-LV4QN48C6/I5,GW1NS,GW1NS-4,QFN48,GW1NS-4/QFN48.json
gw1ns4-003,GW1NS-LV4CS49C6/I5,GW1NS,GW1NS-4,WLCSP49,GW1NS-4/WLCSP49.json
gw1ns4-004,GW1NS-LV4CS49C5/I4,GW1NS,GW1NS-4,WLCSP49,GW1NS-4/WLCSP49.json
gw1ns4-007,GW1NS-LV4QN48C7/I6,GW1NS,GW1NS-4,QFN48,GW1NS-4/QFN48.json
gw1ns4-008,GW1NS-LV4CS49C7/I6,GW1NS,GW1NS-4,WLCSP49,GW1NS-4/WLCSP49.json
gw1ns4-009,GW1NS-LV4MG64C7/I6,GW1NS,GW1NS-4,MBGA64,GW1NS-4/MBGA64.json
gw1ns4-010,GW1NS-LV4MG64C6/I5,GW1NS,GW1NS-4,MBGA64,GW1NS-4/MBGA64.json
gw1ns4-012,GW1NS-LV4QN32C6/I5,GW1NS,GW1NS-4,QFN32,GW1NS-4/QFN32.json
gw1ns4c-000,GW1NS-LV4CQN48C6/I5,GW1NS,GW1NS-4C,QFN48,GW1NS-4C/QFN48.json
gw1ns4c-002,GW1NS-LV4CQN48ES,GW1NS,GW1NS-4C,QFN48,GW1NS-4C/QFN48.json
gw1ns4c-003,GW1NS-LV4CCS49C6/I5,GW1NS,GW1NS-4C,WLCSP49,GW1NS-4C/WLCSP49.json
gw1ns4c-004,GW1NS-LV4CCS49C5/I4,GW1NS,GW1NS-4C,WLCSP49,GW1NS-4C/WLCSP49.json
gw1ns4c-007,GW1NS-LV4CQN48C7/I6,GW1NS,GW1NS-4C,QFN48,GW1NS-4C/QFN48.json
gw1ns4c-008,GW1NS-LV4CCS49C7/I6,GW1NS,GW1NS-4C,WLCSP49,GW1NS-4C/WLCSP49.json
gw1ns4c-009,GW1NS-LV4CMG64C7/I6,GW1NS,GW1NS-4C,MBGA64,GW1NS-4C/MBGA64.json
gw1ns4c-010,GW1NS-LV4CMG64C6/I5,GW1NS,GW1NS-4C,MBGA64,GW1NS-4C/MBGA64.json
gw1ns4c-014,GW1NS-LV4CLQ144C7/I6,GW1NS,GW1NS-4C,LQFP144,GW1NS-4C/LQFP144.json
gw1nsr4-002,GW1NSR-LV4MG64PC6/I5,GW1NSR,GW1NSR-4,MBGA64P,GW1NSR-4/MBGA64P.json
gw1nsr4-006,GW1NSR-LV4MG64PC7/I6,GW1NSR,GW1NSR-4,MBGA64P,GW1NSR-4/MBGA64P.json
gw1nsr4c-000,GW1NSR-LV4CQN48PC6/I5,GW1NSR,GW1NSR-4C,QFN48P,GW1NSR-4C/QFN48P.json
gw1nsr4c-001,GW1NSR-LV4CQN48GC6/I5,GW1NSR,GW1NSR-4C,QFN48G,GW1NSR-4C/QFN48G.json
gw1nsr4c-002,GW1NSR-LV4CMG64PC6/I5,GW1NSR,GW1NSR-4C,MBGA64P,GW1NSR-4C/MBGA64P.json
gw1nsr4c-009,GW1NSR-LV4CQN48PC7/I6,GW1NSR,GW1NSR-4C,QFN48P,GW1NSR-4C/QFN48P.json
gw1nsr4c-010,GW1NSR-LV4CQN48GC7/I6,GW1NSR,GW1NSR-4C,QFN48G,GW1NSR-4C/QFN48G.json
gw1nsr4c-011,GW1NSR-LV4CMG64PC7/I6,GW1NSR,GW1NSR-4C,MBGA64P,GW1NSR-4C/MBGA64P.json
gw1nser4c-000,GW1NSER-LV4CQN48PC6/I5,GW1NSER,GW1NSER-4C,QFN48P,GW1NSER-4C/QFN48P.json
gw1nser4c-001,GW1NSER-LV4CQN48GC6/I5,GW1NSER,GW1NSER-4C,QFN48G,GW1NSER-4C/QFN48G.json
gw1nser4c-006,GW1NSER-LV4CQN48PC7/I6,GW1NSER,GW1NSER-4C,QFN48P,GW1NSER-4C/QFN48P.json
gw1nser4c-007,GW1NSER-LV4CQN48GC7/I6,GW1NSER,GW1NSER-4C,QFN48G,GW1NSER-4C/QFN48G.json
gw1nrf4b-000,GW1NRF-UV4BQN48C6/I5,GW1NRF,GW1NRF-4B,QFN48,GW1NRF-4B/QFN48.json
gw1nrf4b-001,GW1NRF-LV4BQN48C6/I5,GW1NRF,GW1NRF-4B,QFN48,GW1NRF-4B/QFN48.json
gw1nrf4b-004,GW1NRF-LV4BQN48EC6/I5,GW1NRF,GW1NRF-4B,QFN48E,GW1NRF-4B/QFN48E.json
gw1n9-000,GW1N-LV9QN48C6/I5,GW1N,GW1N-9,QFN48,GW1N-9/QFN48.json
gw1n9-002,GW1N-LV9CM64C6/I5,GW1N,GW1N-9,WLCSP64,GW1N-9/WLCSP64.json
gw1n9-004,GW1N-LV9QN88C6/I5,GW1N,GW1N-9,QFN88,GW1N-9/QFN88.json
gw1n9-006,GW1N-LV9LQ100C6/I5,GW1N,GW1N-9,LQFP100,GW1N-9/LQFP100.json
gw1n9-008,GW1N-LV9LQ144C6/I5,GW1N,GW1N-9,LQFP144,GW1N-9/LQFP144.json
gw1n9-010,GW1N-LV9LQ176C6/I5,GW1N,GW1N-9,LQFP176,GW1N-9/LQFP176.json
gw1n9-012,GW1N-LV9MG160C6/I5,GW1N,GW1N-9,MBGA160,GW1N-9/MBGA160.json
gw1n9-014,GW1N-LV9PG256C6/I5,GW1N,GW1N-9,PBGA256,GW1N-9/PBGA256.json
gw1n9-016,GW1N-LV9UG332C6/I5,GW1N,GW1N-9,UBGA332,GW1N-9/UBGA332.json
gw1n9-018,GW1N-UV9QN48C6/I5,GW1N,GW1N-9,QFN48,GW1N-9/QFN48.json
gw1n9-022,GW1N-UV9QN88C6/I5,GW1N,GW1N-9,QFN88,GW1N-9/QFN88.json
gw1n9-024,GW1N-UV9LQ100C6/I5,GW1N,GW1N-9,LQFP100,GW1N-9/LQFP100.json
gw1n9-026,GW1N-UV9LQ144C6/I5,GW1N,GW1N-9,LQFP144,GW1N-9/LQFP144.json
gw1n9-028,GW1N-UV9LQ176C6/I5,GW1N,GW1N-9,LQFP176,GW1N-9/LQFP176.json
gw1n9-030,GW1N-UV9MG160C6/I5,GW1N,GW1N-9,MBGA160,GW1N-9/MBGA160.json
gw1n9-032,GW1N-UV9PG256C6/I5,GW1N,GW1N-9,PBGA256,GW1N-9/PBGA256.json
gw1n9-034,GW1N-UV9UG332C6/I5,GW1N,GW1N-9,UBGA332,GW1N-9/UBGA332.json
gw1n9-036,GW1N-LV9UG256C6/I5,GW1N,GW1N-9,UBGA256,GW1N-9/UBGA256.json
gw1n9-037,GW1N-UV9UG256C6/I5,GW1N,GW1N-9,UBGA256,GW1N-9/UBGA256.json
gw1n9-040,GW1N-LV9LQ176ES,GW1N,GW1N-9,LQFP176,GW1N-9/LQFP176.json
gw1n9-041,GW1N-UV9LQ176ES,GW1N,GW1N-9,LQFP176,GW1N-9/LQFP176.json
gw1n9-042,GW1N-LV9EQ144ES,GW1N,GW1N-9,eLQFP144,GW1N-9/eLQFP144.json
gw1n9-044,GW1N-LV9EQ144C6/I5,GW1N,GW1N-9,eLQFP144,GW1N-9/eLQFP144.json
gw1n9-045,GW1N-UV9EQ144ES,GW1N,GW1N-9,eLQFP144,GW1N-9/eLQFP144.json
gw1n9-047,GW1N-UV9EQ144C6/I5,GW1N,GW1N-9,eLQFP144,GW1N-9/eLQFP144.json
gw1n9-049,GW1N-LV9MG196C6/I5,GW1N,GW1N-9,MBGA196,GW1N-9/MBGA196.json
gw1n9-051,GW1N-LV9UG169C6/I5,GW1N,GW1N-9,UBGA169,GW1N-9/UBGA169.json
gw1n9-053,GW1N-LV9EQ176C6/I5,GW1N,GW1N-9,eLQFP176,GW1N-9/eLQFP176.json
gw1n9-055,GW1N-UV9EQ176C6/I5,GW1N,GW1N-9,eLQFP176,GW1N-9/eLQFP176.json
gw1n9-060,GW1N-UV9UG169C6/I5,GW1N,GW1N-9,UBGA169,GW1N-9/UBGA169.json
gw1n9-062,GW1N-UV9MG196C6/I5,GW1N,GW1N-9,MBGA196,GW1N-9/MBGA196.json
gw1n9-064,GW1N-LV9CS81MC6/I5,GW1N,GW1N-9,WLCSP81M,GW1N-9/WLCSP81M.json
gw1n9c-000,GW1N-LV9QN48C6/I5,GW1N,GW1N-9C,QFN48,GW1N-9C/QFN48.json
gw1n9c-003,GW1N-UV9QN48C6/I5,GW1N,GW1N-9C,QFN48,GW1N-9C/QFN48.json
gw1n9c-005,GW1N-LV9CM64C6/I5,GW1N,GW1N-9C,WLCSP64,GW1N-9C/WLCSP64.json
gw1n9c-009,GW1N-LV9QN88C6/I5,GW1N,GW1N-9C,QFN88,GW1N-9C/QFN88.json
gw1n9c-011,GW1N-UV9QN88C6/I5,GW1N,GW1N-9C,QFN88,GW1N-9C/QFN88.json
gw1n9c-013,GW1N-LV9LQ100C6/I5,GW1N,GW1N-9C,LQFP100,GW1N-9C/LQFP100.json
gw1n9c-015,GW1N-UV9LQ100C6/I5,GW1N,GW1N-9C,LQFP100,GW1N-9C/LQFP100.json
gw1n9c-017,GW1N-LV9LQ144C6/I5,GW1N,GW1N-9C,LQFP144,GW1N-9C/LQFP144.json
gw1n9c-019,GW1N-UV9LQ144C6/I5,GW1N,GW1N-9C,LQFP144,GW1N-9C/LQFP144.json
gw1n9c-022,GW1N-LV9EQ144C6/I5,GW1N,GW1N-9C,eLQFP144,GW1N-9C/eLQFP144.json
gw1n9c-024,GW1N-UV9EQ144C6/I5,GW1N,GW1N-9C,eLQFP144,GW1N-9C/eLQFP144.json
gw1n9c-025,GW1N-LV9LQ176C6/I5,GW1N,GW1N-9C,LQFP176,GW1N-9C/LQFP176.json
gw1n9c-027,GW1N-UV9LQ176C6/I5,GW1N,GW1N-9C,LQFP176,GW1N-9C/LQFP176.json
gw1n9c-029,GW1N-LV9EQ176C6/I5,GW1N,GW1N-9C,eLQFP176,GW1N-9C/eLQFP176.json
gw1n9c-031,GW1N-UV9EQ176C6/I5,GW1N,GW1N-9C,eLQFP176,GW1N-9C/eLQFP176.json
gw1n9c-034,GW1N-LV9MG160C6/I5,GW1N,GW1N-9C,MBGA160,GW1N-9C/MBGA160.json
gw1n9c-036,GW1N-UV9MG160C6/I5,GW1N,GW1N-9C,MBGA160,GW1N-9C/MBGA160.json
gw1n9c-038,GW1N-UV9UG169C6/I5,GW1N,GW1N-9C,UBGA169,GW1N-9C/UBGA169.json
gw1n9c-040,GW1N-LV9UG169C6/I5,GW1N,GW1N-9C,UBGA169,GW1N-9C/UBGA169.json
gw1n9c-042,GW1N-LV9MG196C6/I5,GW1N,GW1N-9C,MBGA196,GW1N-9C/MBGA196.json
gw1n9c-044,GW1N-UV9MG196C6/I5,GW1N,GW1N-9C,MBGA196,GW1N-9C/MBGA196.json
gw1n9c-046,GW1N-LV9PG256C6/I5,GW1N,GW1N-9C,PBGA256,GW1N-9C/PBGA256.json
gw1n9c-048,GW1N-UV9PG256C6/I5,GW1N,GW1N-9C,PBGA256,GW1N-9C/PBGA256.json
gw1n9c-050,GW1N-LV9UG332C6/I5,GW1N,GW1N-9C,UBGA332,GW1N-9C/UBGA332.json
gw1n9c-052,GW1N-UV9UG332C6/I5,GW1N,GW1N-9C,UBGA332,GW1N-9C/UBGA332.json
gw1n9c-054,GW1N-LV9UG256C6/I5,GW1N,GW1N-9C,UBGA256,GW1N-9C/UBGA256.json
gw1n9c-055,GW1N-UV9UG256C6/I5,GW1N,GW1N-9C,UBGA256,GW1N-9C/UBGA256.json
gw1n9c-058,GW1N-LV9CS81MC6/I5,GW1N,GW1N-9C,WLCSP81M,GW1N-9C/WLCSP81M.json
gw1n9c-063,GW1N-UV9UG169ES,GW1N,GW1N-9C,UBGA169,GW1N-9C/UBGA169.json
