GW1N-1P5,expect,2.500 (default),250/100,end,LQFP100X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW1N-1P5B,expect,2.500 (default),250/100,end,LQFP100X,QFN48X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW1N-1P5C,expect,2.500 (default),250/100,end,LQFP100X,QFN48X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW1N-2,expect,2.500 (default),250/100,end,LQFP100X,LQFP144X,MBGA132X,WLCSP42H,MBGA49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW1N-2B,expect,2.500 (default),250/100,end,LQFP100X,LQFP144X,MBGA132X,MBGA121X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW1N-2C,expect,2.500 (default),250/100,end,LQFP100X,LQFP144X,MBGA132X,MBGA121X,MBGA49,QFN32X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GW5ANT-15A,all,2.500 (default),210/84,105.000,210/2,70.000,210/3,52.500,210/4,35.000,210/6,26.250,210/8,21.000,210/10,17.500,210/12,15.000,210/14,13.125,210/16,11.667,210/18,10.500,210/20,9.545,210/22,8.750,210/24,8.077,210/26,7.500,210/28,7.000,210/30,6.563,210/32,6.176,210/34,5.833,210/36,5.526,210/38,5.250,210/40,5.000,210/42,4.773,210/44,4.565,210/46,4.375,210/48,4.200,210/50,4.038,210/52,3.889,210/54,3.750,210/56,3.621,210/58,3.500,210/60,3.387,210/62,3.281,210/64,3.182,210/66,3.088,210/68,3.000,210/70,2.917,210/72,2.838,210/74,2.763,210/76,2.692,210/78,2.625,210/80,2.561,210/82,2.442,210/86,2.386,210/88,2.333,210/90,2.283,210/92,2.234,210/94,2.188,210/96,2.143,210/98,2.100,210/100,2.059,210/102,2.019,210/104,1.981,210/106,1.944,210/108,1.909,210/110,1.875,210/112,1.842,210/114,1.810,210/116,1.780,210/118,1.750,210/120,1.721,210/122,1.694,210/124,1.667,210/126,end
GW5ANRT-15A,all,2.500 (default),210/84,105.000,210/2,70.000,210/3,52.500,210/4,35.000,210/6,26.250,210/8,21.000,210/10,17.500,210/12,15.000,210/14,13.125,210/16,11.667,210/18,10.500,210/20,9.545,210/22,8.750,210/24,8.077,210/26,7.500,210/28,7.000,210/30,6.563,210/32,6.176,210/34,5.833,210/36,5.526,210/38,5.250,210/40,5.000,210/42,4.773,210/44,4.565,210/46,4.375,210/48,4.200,210/50,4.038,210/52,3.889,210/54,3.750,210/56,3.621,210/58,3.500,210/60,3.387,210/62,3.281,210/64,3.182,210/66,3.088,210/68,3.000,210/70,2.917,210/72,2.838,210/74,2.763,210/76,2.692,210/78,2.625,210/80,2.561,210/82,2.442,210/86,2.386,210/88,2.333,210/90,2.283,210/92,2.234,210/94,2.188,210/96,2.143,210/98,2.100,210/100,2.059,210/102,2.019,210/104,1.981,210/106,1.944,210/108,1.909,210/110,1.875,210/112,1.842,210/114,1.810,210/116,1.780,210/118,1.750,210/120,1.721,210/122,1.694,210/124,1.667,210/126,end
GW3A-20A,all,2.500 (default),210/84,105.000,210/2,70.000,210/3,52.500,210/4,35.000,210/6,26.250,210/8,21.000,210/10,17.500,210/12,15.000,210/14,13.125,210/16,11.667,210/18,10.500,210/20,9.545,210/22,8.750,210/24,8.077,210/26,7.500,210/28,7.000,210/30,6.563,210/32,6.176,210/34,5.833,210/36,5.526,210/38,5.250,210/40,5.000,210/42,4.773,210/44,4.565,210/46,4.375,210/48,4.200,210/50,4.038,210/52,3.889,210/54,3.750,210/56,3.621,210/58,3.500,210/60,3.387,210/62,3.281,210/64,3.182,210/66,3.088,210/68,3.000,210/70,2.917,210/72,2.838,210/74,2.763,210/76,2.692,210/78,2.625,210/80,2.561,210/82,2.442,210/86,2.386,210/88,2.333,210/90,2.283,210/92,2.234,210/94,2.188,210/96,2.143,210/98,2.100,210/100,2.059,210/102,2.019,210/104,1.981,210/106,1.944,210/108,1.909,210/110,1.875,210/112,1.842,210/114,1.810,210/116,1.780,210/118,1.750,210/120,1.721,210/122,1.694,210/124,1.667,210/126,end
GW5AT-60B,all,2.500 (default),210/84,105.000,210/2,70.000,210/3,52.500,210/4,35.000,210/6,26.250,210/8,21.000,210/10,17.500,210/12,15.000,210/14,13.125,210/16,11.667,210/18,10.500,210/20,9.545,210/22,8.750,210/24,8.077,210/26,7.500,210/28,7.000,210/30,6.563,210/32,6.176,210/34,5.833,210/36,5.526,210/38,5.250,210/40,5.000,210/42,4.773,210/44,4.565,210/46,4.375,210/48,4.200,210/50,4.038,210/52,3.889,210/54,3.750,210/56,3.621,210/58,3.500,210/60,3.387,210/62,3.281,210/64,3.182,210/66,3.088,210/68,3.000,210/70,2.917,210/72,2.838,210/74,2.763,210/76,2.692,210/78,2.625,210/80,2.561,210/82,2.442,210/86,2.386,210/88,2.333,210/90,2.283,210/92,2.234,210/94,2.188,210/96,2.143,210/98,2.100,210/100,2.059,210/102,2.019,210/104,1.981,210/106,1.944,210/108,1.909,210/110,1.875,210/112,1.842,210/114,1.810,210/116,1.780,210/118,1.750,210/120,1.721,210/122,1.694,210/124,1.667,210/126,end
GW5A-138C,all,2.500 (default),210/84,105.000,210/2,70.000,210/3,52.500,210/4,35.000,210/6,26.250,210/8,21.000,210/10,17.500,210/12,15.000,210/14,13.125,210/16,11.667,210/18,10.500,210/20,9.545,210/22,8.750,210/24,8.077,210/26,7.500,210/28,7.000,210/30,6.563,210/32,6.176,210/34,5.833,210/36,5.526,210/38,5.250,210/40,5.000,210/42,4.773,210/44,4.565,210/46,4.375,210/48,4.200,210/50,4.038,210/52,3.889,210/54,3.750,210/56,3.621,210/58,3.500,210/60,3.387,210/62,3.281,210/64,3.182,210/66,3.088,210/68,3.000,210/70,2.917,210/72,2.838,210/74,2.763,210/76,2.692,210/78,2.625,210/80,2.561,210/82,2.442,210/86,2.386,210/88,2.333,210/90,2.283,210/92,2.234,210/94,2.188,210/96,2.143,210/98,2.100,210/100,2.059,210/102,2.019,210/104,1.981,210/106,1.944,210/108,1.909,210/110,1.875,210/112,1.842,210/114,1.810,210/116,1.780,210/118,1.750,210/120,1.721,210/122,1.694,210/124,1.667,210/126,end
GW5AS-138C,all,2.500 (default),210/84,105.000,210/2,70.000,210/3,52.500,210/4,35.000,210/6,26.250,210/8,21.000,210/10,17.500,210/12,15.000,210/14,13.125,210/16,11.667,210/18,10.500,210/20,9.545,210/22,8.750,210/24,8.077,210/26,7.500,210/28,7.000,210/30,6.563,210/32,6.176,210/34,5.833,210/36,5.526,210/38,5.250,210/40,5.000,210/42,4.773,210/44,4.565,210/46,4.375,210/48,4.200,210/50,4.038,210/52,3.889,210/54,3.750,210/56,3.621,210/58,3.500,210/60,3.387,210/62,3.281,210/64,3.182,210/66,3.088,210/68,3.000,210/70,2.917,210/72,2.838,210/74,2.763,210/76,2.692,210/78,2.625,210/80,2.561,210/82,2.442,210/86,2.386,210/88,2.333,210/90,2.283,210/92,2.234,210/94,2.188,210/96,2.143,210/98,2.100,210/100,2.059,210/102,2.019,210/104,1.981,210/106,1.944,210/108,1.909,210/110,1.875,210/112,1.842,210/114,1.810,210/116,1.780,210/118,1.750,210/120,1.721,210/122,1.694,210/124,1.667,210/126,end
GW5AST-138C,all,2.500 (default),210/84,105.000,210/2,70.000,210/3,52.500,210/4,35.000,210/6,26.250,210/8,21.000,210/10,17.500,210/12,15.000,210/14,13.125,210/16,11.667,210/18,10.500,210/20,9.545,210/22,8.750,210/24,8.077,210/26,7.500,210/28,7.000,210/30,6.563,210/32,6.176,210/34,5.833,210/36,5.526,210/38,5.250,210/40,5.000,210/42,4.773,210/44,4.565,210/46,4.375,210/48,4.200,210/50,4.038,210/52,3.889,210/54,3.750,210/56,3.621,210/58,3.500,210/60,3.387,210/62,3.281,210/64,3.182,210/66,3.088,210/68,3.000,210/70,2.917,210/72,2.838,210/74,2.763,210/76,2.692,210/78,2.625,210/80,2.561,210/82,2.442,210/86,2.386,210/88,2.333,210/90,2.283,210/92,2.234,210/94,2.188,210/96,2.143,210/98,2.100,210/100,2.059,210/102,2.019,210/104,1.981,210/106,1.944,210/108,1.909,210/110,1.875,210/112,1.842,210/114,1.810,210/116,1.780,210/118,1.750,210/120,1.721,210/122,1.694,210/124,1.667,210/126,end
GW5AT-138C,all,2.500 (default),210/84,105.000,210/2,70.000,210/3,52.500,210/4,35.000,210/6,26.250,210/8,21.000,210/10,17.500,210/12,15.000,210/14,13.125,210/16,11.667,210/18,10.500,210/20,9.545,210/22,8.750,210/24,8.077,210/26,7.500,210/28,7.000,210/30,6.563,210/32,6.176,210/34,5.833,210/36,5.526,210/38,5.250,210/40,5.000,210/42,4.773,210/44,4.565,210/46,4.375,210/48,4.200,210/50,4.038,210/52,3.889,210/54,3.750,210/56,3.621,210/58,3.500,210/60,3.387,210/62,3.281,210/64,3.182,210/66,3.088,210/68,3.000,210/70,2.917,210/72,2.838,210/74,2.763,210/76,2.692,210/78,2.625,210/80,2.561,210/82,2.442,210/86,2.386,210/88,2.333,210/90,2.283,210/92,2.234,210/94,2.188,210/96,2.143,210/98,2.100,210/100,2.059,210/102,2.019,210/104,1.981,210/106,1.944,210/108,1.909,210/110,1.875,210/112,1.842,210/114,1.810,210/116,1.780,210/118,1.750,210/120,1.721,210/122,1.694,210/124,1.667,210/126,end
GW5AT-75C,all,2.500 (default),210/84,105.000,210/2,70.000,210/3,52.500,210/4,35.000,210/6,26.250,210/8,21.000,210/10,17.500,210/12,15.000,210/14,13.125,210/16,11.667,210/18,10.500,210/20,9.545,210/22,8.750,210/24,8.077,210/26,7.500,210/28,7.000,210/30,6.563,210/32,6.176,210/34,5.833,210/36,5.526,210/38,5.250,210/40,5.000,210/42,4.773,210/44,4.565,210/46,4.375,210/48,4.200,210/50,4.038,210/52,3.889,210/54,3.750,210/56,3.621,210/58,3.500,210/60,3.387,210/62,3.281,210/64,3.182,210/66,3.088,210/68,3.000,210/70,2.917,210/72,2.838,210/74,2.763,210/76,2.692,210/78,2.625,210/80,2.561,210/82,2.442,210/86,2.386,210/88,2.333,210/90,2.283,210/92,2.234,210/94,2.188,210/96,2.143,210/98,2.100,210/100,2.059,210/102,2.019,210/104,1.981,210/106,1.944,210/108,1.909,210/110,1.875,210/112,1.842,210/114,1.810,210/116,1.780,210/118,1.750,210/120,1.721,210/122,1.694,210/124,1.667,210/126,end
GW5A-60B,all,2.500 (default),210/84,105.000,210/2,70.000,210/3,52.500,210/4,35.000,210/6,26.250,210/8,21.000,210/10,17.500,210/12,15.000,210/14,13.125,210/16,11.667,210/18,10.500,210/20,9.545,210/22,8.750,210/24,8.077,210/26,7.500,210/28,7.000,210/30,6.563,210/32,6.176,210/34,5.833,210/36,5.526,210/38,5.250,210/40,5.000,210/42,4.773,210/44,4.565,210/46,4.375,210/48,4.200,210/50,4.038,210/52,3.889,210/54,3.750,210/56,3.621,210/58,3.500,210/60,3.387,210/62,3.281,210/64,3.182,210/66,3.088,210/68,3.000,210/70,2.917,210/72,2.838,210/74,2.763,210/76,2.692,210/78,2.625,210/80,2.561,210/82,2.442,210/86,2.386,210/88,2.333,210/90,2.283,210/92,2.234,210/94,2.188,210/96,2.143,210/98,2.100,210/100,2.059,210/102,2.019,210/104,1.981,210/106,1.944,210/108,1.909,210/110,1.875,210/112,1.842,210/114,1.810,210/116,1.780,210/118,1.750,210/120,1.721,210/122,1.694,210/124,1.667,210/126,end
